Account Name,Service Name,Audit Type,Location,Address,City,State,Zip,Round,Scheduled Date,Start Date,Completion Date,Audit Duration,Score,Golf Score,Specialist,RP Order #,Status,Imported From,Sent To Client,Report
OCP Corp,OCP Corp Audit,Audit,T1838,11155 NE Northgate Way,Chandler,WA,85226-5008,Round 6 - 2012,1/30/13 0:00,1/30/13 7:46,1/30/13 10:13,146,94.62,5,Edmundo Job,7609582,Closed,,2013-01-31T02:23:28.200,OCP Corp Audit Report.pdf
OCP Corp, Express Audit,Audit,T1838,11156 NE Northgate Way,Chandler,WA,85226-5008,Round 6 - 2012,1/30/13 0:00,1/30/13 7:48,1/30/13 10:00,131,3,3,Kendall Goguen,7608100,Closed,,2013-01-31T02:23:32.313,Yum - FSC Single Department.pdf
OCP Corp,OCP Corp Audit,Audit,T2799,11157 NE Northgate Way,Chicago,WA,60603-2800,Round 6 - 2012,1/30/13 0:00,1/30/13 7:59,1/30/13 9:42,102,96.58,2,Shona Dodd,7610727,Closed,,2013-01-31T13:04:16.263,OCP Corp Audit Report.pdf
OCP Corp,OCP Corp Audit,Audit,T1141,11158 NE Northgate Way,Phoenix,WA,85027-3929,Round 6 - 2012,1/30/13 0:00,1/29/13 16:02,1/29/13 18:29,146,96.77,3,Suzanna Tusing,7610069,Closed,,2013-01-30T02:56:06.427,OCP Corp Audit Report.pdf
OCP Corp, Express Audit,Audit,T1339,11159 NE Northgate Way,Arlington,WA,76015,Round 6 - 2012,1/29/13 0:00,1/29/13 14:06,1/29/13 18:17,250,1,1,Latarsha Preslar,7608705,Closed,,2013-01-30T01:08:02.547,Yum - FSC Single Department.pdf
OCP Corp,OCP Corp Audit,Audit,T1339,11160 NE Northgate Way,Arlington,WA,76015,Round 6 - 2012,1/29/13 0:00,1/29/13 14:03,1/29/13 18:17,253,95.31,10,Lyman Shemwell,7609878,Closed,,2013-01-30T01:08:11.540,OCP Corp Audit Report.pdf
OCP Corp, Express Audit,Audit,T2480,11161 NE Northgate Way,Lowell,WA,1852,Round 6 - 2012,1/29/13 0:00,1/29/13 14:12,1/29/13 17:43,210,1,1,Nellie Madding,7608717,Closed,,2013-01-29T22:53:27.730,Yum - FSC Single Department.pdf
OCP Corp,OCP Corp Audit,Audit,T2480,11162 NE Northgate Way,Lowell,WA,1852,Round 6 - 2012,1/29/13 0:00,1/29/13 14:07,1/29/13 17:43,215,95.12,6,Adeline Mccusker,7609009,Closed,,2013-01-29T22:53:31.640,OCP Corp Audit Report.pdf
OCP Corp,OCP Corp Audit,Audit,T2164,11163 NE Northgate Way,Las Vegas,WA,89139,Round 6 - 2012,1/30/13 0:00,1/29/13 15:15,1/29/13 17:40,144,93.91,3,Roseanna Pillar,7609294,Closed,,2013-01-30T02:12:12.157,OCP Corp Audit Report.pdf
OCP Corp, Express Audit,Audit,T2225,11164 NE Northgate Way,Edgewater,WA,80214,Round 6 - 2012,1/29/13 0:00,1/29/13 15:12,1/29/13 17:31,138,2,2,Chad Smurf,7608101,Closed,,2013-01-30T01:26:22.260,Yum - FSC Single Department.pdf
OCP Corp,OCP Corp Audit,Audit,T2225,11165 NE Northgate Way,Edgewater,WA,80214,Round 6 - 2012,1/29/13 0:00,1/29/13 15:10,1/29/13 17:30,139,95.19,4,Lita Willimas,7609231,Closed,,2013-01-30T01:26:13.227,OCP Corp Audit Report.pdf
OCP Corp, Express Audit,Audit,T2164,11166 NE Northgate Way,Las Vegas,WA,89139,Round 6 - 2012,1/30/13 0:00,1/29/13 15:17,1/29/13 17:25,127,1,1,Kimiko Cabe,7608022,Closed,,2013-01-30T02:12:11.340,Yum - FSC Single Department.pdf
OCP Corp, Express Audit,Audit,T1091,11167 NE Northgate Way,Cincinnati,WA,45249,Round 6 - 2012,1/29/13 0:00,1/29/13 14:05,1/29/13 17:12,186,1,1,Zenaida Koran,7608240,Closed,,2013-01-29T22:43:21.480,Yum - FSC Single Department.pdf
OCP Corp,OCP Corp Audit,Audit,T1091,11168 NE Northgate Way,Cincinnati,WA,45249,Round 6 - 2012,1/29/13 0:00,1/29/13 14:01,1/29/13 17:12,190,86.51,6,Gerald Schoenberger,7610104,Closed,,2013-01-29T22:43:24.177,OCP Corp Audit Report.pdf
OCP Corp, Express Audit,Audit,T1140,11169 NE Northgate Way,El Cajon,WA,92019,Round 6 - 2012,1/29/13 0:00,1/29/13 13:35,1/29/13 16:34,178,0,0,Jayne Mcbain,7608135,Closed,,2013-01-30T02:17:47.067,Yum - FSC Single Department.pdf
OCP Corp,OCP Corp Audit,Audit,T1140,11170 NE Northgate Way,El Cajon,WA,92019,Round 6 - 2012,1/29/13 0:00,1/29/13 13:33,1/29/13 16:32,178,88.63,5,Forrest Boze,7610068,Closed,,2013-01-30T02:17:49.390,OCP Corp Audit Report.pdf
OCP Corp,OCP Corp Audit,Audit,T0828,11171 NE Northgate Way,Livermore,WA,94551-9641,Round 6 - 2012,1/29/13 0:00,1/29/13 13:40,1/29/13 16:19,158,94.67,5,Tana Nolley,7610347,Closed,,2013-01-30T01:59:52.630,OCP Corp Audit Report.pdf
OCP Corp,OCP Corp Audit,Audit,T1195,11172 NE Northgate Way,Fairport,WA,14450,Round 6 - 2012,1/29/13 0:00,1/29/13 13:39,1/29/13 16:17,157,97.14,1,Rachele Lashua,7610013,Closed,,2013-01-30T02:14:34.373,OCP Corp Audit Report.pdf
OCP Corp, Express Audit,Audit,T2088,11173 NE Northgate Way,San Jose,WA,95110,Round 6 - 2012,1/29/13 0:00,1/29/13 12:49,1/29/13 16:04,194,4,4,Jacinta Pease,7608309,Closed,,2013-01-30T01:55:20.680,Yum - FSC Single Department.pdf
OCP Corp,OCP Corp Audit,Audit,T2088,11174 NE Northgate Way,San Jose,WA,95110,Round 6 - 2012,1/29/13 0:00,1/29/13 12:47,1/29/13 16:03,195,97.56,3,Dorris Lyford,7609358,Closed,,2013-01-30T01:55:18.490,OCP Corp Audit Report.pdf
OCP Corp,OCP Corp Audit,Audit,T1915,11175 NE Northgate Way,Latham,WA,12110,Round 6 - 2012,1/29/13 0:00,1/29/13 13:16,1/29/13 15:58,161,95.93,5,Kizzie Rea,7609513,Closed,,2013-01-30T01:45:54.247,OCP Corp Audit Report.pdf
OCP Corp, Express Audit,Audit,T1915,11176 NE Northgate Way,Latham,WA,12110,Round 6 - 2012,1/29/13 0:00,1/29/13 13:17,1/29/13 15:54,156,1,1,Sherly Gaudet,7608423,Closed,,2013-01-30T01:45:58.373,Yum - FSC Single Department.pdf
OCP Corp, Express Audit,Audit,T1977,11177 NE Northgate Way,St Joseph,WA,64506-1553,Round 6 - 2012,1/29/13 0:00,1/29/13 13:38,1/29/13 15:54,135,0,0,Anamaria Durbin,7608432,Closed,,2013-01-30T01:03:08.340,Yum - FSC Single Department.pdf
OCP Corp,OCP Corp Audit,Audit,T1977,11178 NE Northgate Way,St Joseph,WA,64506-1553,Round 6 - 2012,1/29/13 0:00,1/29/13 13:34,1/29/13 15:54,139,97.37,3,Gillian Ceasar,7609442,Closed,,2013-01-30T01:03:08.607,OCP Corp Audit Report.pdf
OCP Corp, Express Audit,Audit,T1881,11179 NE Northgate Way,Shorewood,WA,60404-8845,Round 6 - 2012,1/29/13 0:00,1/29/13 12:57,1/29/13 15:50,172,2,2,Lorretta Marcial,7608014,Closed,,2013-01-30T06:47:48.237,Yum - FSC Single Department.pdf
OCP Corp,OCP Corp Audit,Audit,T1881,11180 NE Northgate Way,Shorewood,WA,60404-8845,Round 6 - 2012,1/29/13 0:00,1/29/13 12:54,1/29/13 15:50,175,94.62,5,Shirl Winger,7609541,Closed,,2013-01-30T06:47:48.833,OCP Corp Audit Report.pdf
OCP Corp, Express Audit,Audit,T1435,11181 NE Northgate Way,Houston,WA,77024,Round 6 - 2012,1/29/13 0:00,1/29/13 13:34,1/29/13 15:49,134,2,2,Astrid Adamo,7608042,Closed,,2013-01-30T15:07:43.010,Yum - FSC Single Department.pdf
OCP Corp,OCP Corp Audit,Audit,T1435,11182 NE Northgate Way,Houston,WA,77024,Round 6 - 2012,1/29/13 0:00,1/29/13 13:30,1/29/13 15:49,138,94.21,4,Enda Lotts,7609779,Closed,,2013-04-13T04:14:37.477,OCP Corp Audit Report.pdf
OCP Corp, Express Audit,Audit,T2019,11183 NE Northgate Way,Whittier,WA,90603,Round 6 - 2012,1/29/13 0:00,1/29/13 13:03,1/29/13 15:47,163,1,1,Jayme Everette,7608778,Closed,,2013-01-30T05:38:38.023,Yum - FSC Single Department.pdf
OCP Corp,OCP Corp Audit,Audit,T2019,11184 NE Northgate Way,Whittier,WA,90603,Round 6 - 2012,1/29/13 0:00,1/29/13 13:00,1/29/13 15:47,166,96.29,3,Syreeta Updike,7609425,Closed,,2013-01-30T05:38:38.373,OCP Corp Audit Report.pdf
OCP Corp,OCP Corp Audit,Audit,T2725,11185 NE Northgate Way,Kyle,WA,78640,Round 6 - 2012,1/29/13 0:00,1/29/13 13:11,1/29/13 15:47,156,96.29,3,Ja Kluender,7608961,Closed,,2013-01-30T00:50:39.187,OCP Corp Audit Report.pdf
OCP Corp, Express Audit,Audit,T2725,11186 NE Northgate Way,Kyle,WA,78640,Round 6 - 2012,1/29/13 0:00,1/29/13 13:13,1/29/13 15:46,152,0,0,Casandra Ryder,7608615,Closed,,2013-01-30T00:50:52.540,Yum - FSC Single Department.pdf
OCP Corp, Express Audit,Audit,T2341,11187 NE Northgate Way,Glendale,WA,85302,Round 6 - 2012,1/30/13 0:00,1/29/13 12:54,1/29/13 15:23,148,1,1,Ashleigh Milliken,7608832,Closed,,2013-01-30T02:56:05.270,Yum - FSC Single Department.pdf
OCP Corp,OCP Corp Audit,Audit,T2341,11188 NE Northgate Way,Glendale,WA,85302,Round 6 - 2012,1/30/13 0:00,1/29/13 12:30,1/29/13 15:23,172,92.58,6,Evelyn Dykeman,7609131,Closed,,2013-01-30T02:55:56.833,OCP Corp Audit Report.pdf
OCP Corp, Express Audit,Audit,T0311,11189 NE Northgate Way,Sacramento,WA,95841-2604,Round 6 - 2012,1/29/13 0:00,1/29/13 12:37,1/29/13 15:19,161,2,2,Shantell Messersmith,7607806,Closed,,2013-01-30T03:53:38.287,Yum - FSC Single Department.pdf
OCP Corp,OCP Corp Audit,Audit,T0311,11190 NE Northgate Way,Sacramento,WA,95841-2604,Round 6 - 2012,1/29/13 0:00,1/29/13 12:34,1/29/13 15:18,163,92.47,7,Harland Gullett,7610556,Closed,,2013-01-30T03:53:39.647,OCP Corp Audit Report.pdf
OCP Corp,OCP Corp Audit,Audit,T2133,11191 NE Northgate Way,La Plata,WA,20646-4224,Round 6 - 2012,1/29/13 0:00,1/29/13 12:22,1/29/13 15:11,168,84.92,8,Vivienne Pawloski,7609326,Closed,,2013-01-30T01:42:38.640,OCP Corp Audit Report.pdf
OCP Corp, Express Audit,Audit,T2133,11192 NE Northgate Way,La Plata,WA,20646-4224,Round 6 - 2012,1/29/13 0:00,1/29/13 12:26,1/29/13 15:10,163,0,0,Dian Bosio,7608341,Closed,,2013-01-30T01:42:36.217,Yum - FSC Single Department.pdf
OCP Corp,OCP Corp Audit,Audit,T2153,11193 NE Northgate Way,Oxford,WA,36203,Round 6 - 2012,1/29/13 0:00,1/29/13 12:22,1/29/13 14:58,155,92.56,7,Florine Lawley,7609297,Closed,,2013-01-30T00:48:37.493,OCP Corp Audit Report.pdf
OCP Corp,OCP Corp Audit,Audit,T1471,11194 NE Northgate Way,Aurora,WA,80012,Round 6 - 2012,1/29/13 0:00,1/29/13 9:44,1/29/13 14:58,313,74.89,24,Marlo Gramlich,7609743,Closed,,2013-01-30T01:05:58.750,OCP Corp Audit Report.pdf
OCP Corp, Express Audit,Audit,T2717,11195 NE Northgate Way,Lakewood,WA,80226-1676,Round 6 - 2012,1/29/13 0:00,1/29/13 12:14,1/29/13 14:52,157,3,3,Meryl Mckissick,7608924,Closed,,2013-01-30T01:25:57.183,Yum - FSC Single Department.pdf
OCP Corp,OCP Corp Audit,Audit,T2717,11196 NE Northgate Way,Lakewood,WA,80226-1676,Round 6 - 2012,1/29/13 0:00,1/29/13 12:12,1/29/13 14:52,159,87.82,6,Jerri Goetzinger,7610704,Closed,,2013-01-30T01:26:01.140,OCP Corp Audit Report.pdf
OCP Corp,OCP Corp Audit,Audit,T0330,11197 NE Northgate Way,Pleasant Hill,WA,94523,Round 6 - 2012,1/29/13 0:00,1/29/13 11:54,1/29/13 14:38,163,90.66,7,Reinaldo Demarco,7610547,Closed,,2013-01-30T00:43:21.627,OCP Corp Audit Report.pdf
OCP Corp, Express Audit,Audit,T0330,11198 NE Northgate Way,Pleasant Hill,WA,94523,Round 6 - 2012,1/29/13 0:00,1/29/13 11:57,1/29/13 14:35,157,4,4,Kristy Yancy,7608724,Closed,,2013-01-30T00:43:18.777,Yum - FSC Single Department.pdf
OCP Corp,OCP Corp Audit,Audit,T1042,11199 NE Northgate Way,Ellicott City,WA,21043-6068,Round 6 - 2012,1/29/13 0:00,1/29/13 12:20,1/29/13 14:31,130,94.21,4,Ona Boso,7610152,Closed,,2013-01-30T12:06:56.540,OCP Corp Audit Report.pdf
OCP Corp,OCP Corp Audit,Audit,T1346,11200 NE Northgate Way,Huntsville,WA,35806,Round 6 - 2012,1/29/13 0:00,1/29/13 9:46,1/29/13 14:06,259,92.65,16,Robbin Cantero,7609872,Closed,,2013-01-30T00:00:37.970,OCP Corp Audit Report.pdf
OCP Corp, Express Audit,Audit,T0927,11201 NE Northgate Way,Evanston,WA,60202-3636,Round 6 - 2012,1/29/13 0:00,1/29/13 11:20,1/29/13 13:50,149,0,0,Gilberte Veith,7608891,Closed,,2013-01-30T03:19:31.140,Yum - FSC Single Department.pdf
OCP Corp, Express Audit,Audit,T1528,11202 NE Northgate Way,Bethel,WA,06801-1030,Round 6 - 2012,1/29/13 0:00,1/29/13 10:57,1/29/13 13:50,172,2,2,Sylvie Toupin,7608370,Closed,,2013-01-29T22:56:11.427,Yum - FSC Single Department.pdf
OCP Corp,OCP Corp Audit,Audit,T1528,11203 NE Northgate Way,Bethel,WA,06801-1030,Round 6 - 2012,1/29/13 0:00,1/29/13 10:55,1/29/13 13:50,174,94.14,4,Angeles Vickery,7609691,Closed,,2013-01-29T22:56:12.320,OCP Corp Audit Report.pdf
OCP Corp,OCP Corp Audit,Audit,T0927,11204 NE Northgate Way,Evanston,WA,60202-3636,Round 6 - 2012,1/29/13 0:00,1/29/13 11:18,1/29/13 13:49,150,95.93,5,Hollie Faller,7610247,Closed,,2013-01-30T03:19:25.147,OCP Corp Audit Report.pdf
OCP Corp, Express Audit,Audit,T1916,11205 NE Northgate Way,North Haven,WA,6473,Round 6 - 2012,1/29/13 0:00,1/29/13 11:02,1/29/13 13:44,161,1,1,Shaunna Lawry,7608055,Closed,,2013-01-29T19:26:10.183,Yum - FSC Single Department.pdf
OCP Corp,OCP Corp Audit,Audit,T1916,11206 NE Northgate Way,North Haven,WA,6473,Round 6 - 2012,1/29/13 0:00,1/29/13 11:01,1/29/13 13:44,162,98.37,2,Edmundo Job,7609502,Closed,,2013-01-29T19:26:10.530,OCP Corp Audit Report.pdf
OCP Corp, Express Audit,Audit,T1837,11207 NE Northgate Way,Webster,WA,77598,Round 6 - 2012,1/29/13 0:00,1/29/13 9:13,1/29/13 13:31,257,1,1,Kendall Goguen,7608280,Closed,,2013-01-30T00:46:31.640,Yum - FSC Single Department.pdf
OCP Corp,OCP Corp Audit,Audit,T1837,11208 NE Northgate Way,Webster,WA,77598,Round 6 - 2012,1/29/13 0:00,1/29/13 8:40,1/29/13 13:31,290,91.91,10,Shona Dodd,7609581,Closed,,2013-01-30T00:46:08.780,OCP Corp Audit Report.pdf
OCP Corp, Express Audit,Audit,T2042,11209 NE Northgate Way,Fort Worth,WA,76107,Round 6 - 2012,1/29/13 0:00,1/29/13 9:41,1/29/13 13:30,228,2,2,Suzanna Tusing,7608165,Closed,,2013-01-30T01:07:39.013,Yum - FSC Single Department.pdf
OCP Corp,OCP Corp Audit,Audit,T2042,11210 NE Northgate Way,Fort Worth,WA,76107,Round 6 - 2012,1/29/13 0:00,1/29/13 9:36,1/29/13 13:30,233,98.39,4,Latarsha Preslar,7609399,Closed,,2013-01-30T01:07:41.687,OCP Corp Audit Report.pdf
OCP Corp,OCP Corp Audit,Audit,T1429,11211 NE Northgate Way,Mesa,WA,85202,Round 6 - 2012,1/29/13 0:00,1/29/13 10:45,1/29/13 12:50,124,96.75,4,Lyman Shemwell,7609786,Closed,,2013-01-29T23:47:29.380,OCP Corp Audit Report.pdf
OCP Corp, Express Audit,Audit,T0061,11212 NE Northgate Way,Fargo,WA,58103-3308,Round 6 - 2012,1/29/13 0:00,1/29/13 10:07,1/29/13 12:47,159,0,0,Nellie Madding,7608513,Closed,,2013-01-30T05:53:45.673,Yum - FSC Single Department.pdf
OCP Corp,OCP Corp Audit,Audit,T0061,11213 NE Northgate Way,Fargo,WA,58103-3308,Round 6 - 2012,1/29/13 0:00,1/29/13 10:04,1/29/13 12:47,162,88.12,7,Adeline Mccusker,7610682,Closed,,2013-01-30T05:53:51.123,OCP Corp Audit Report.pdf
OCP Corp, Express Audit,Audit,T0075,11214 NE Northgate Way,Houston,WA,77042,Round 6 - 2012,1/29/13 0:00,1/29/13 10:11,1/29/13 12:41,149,2,2,Roseanna Pillar,7607852,Closed,,2013-01-30T15:07:42.957,Yum - FSC Single Department.pdf
OCP Corp,OCP Corp Audit,Audit,T0075,11215 NE Northgate Way,Houston,WA,77042,Round 6 - 2012,1/29/13 0:00,1/29/13 10:07,1/29/13 12:41,153,93.91,3,Chad Smurf,7610675,Closed,,2013-01-30T15:07:42.500,OCP Corp Audit Report.pdf
OCP Corp, Express Audit,Audit,T1429,11216 NE Northgate Way,Mesa,WA,85202,Round 6 - 2012,1/29/13 0:00,1/29/13 10:40,1/29/13 12:37,116,0,0,Lita Willimas,7608035,Closed,,2013-01-29T23:47:27.033,Yum - FSC Single Department.pdf
OCP Corp,OCP Corp Audit,Audit,T0363,11217 NE Northgate Way,Scottsdale,WA,85250-8502,Round 6 - 2012,1/29/13 0:00,1/29/13 10:09,1/29/13 12:35,145,97.85,2,Kimiko Cabe,7610516,Closed,,2013-01-29T23:22:54.943,OCP Corp Audit Report.pdf
OCP Corp,OCP Corp Audit,Audit,T1181,11218 NE Northgate Way,Hickory,WA,28602,Round 6 - 2012,1/29/13 0:00,1/29/13 10:26,1/29/13 12:33,126,96.77,3,Zenaida Koran,7610023,Closed,,2013-01-30T00:10:54.040,OCP Corp Audit Report.pdf
OCP Corp,OCP Corp Audit,Audit,T1033,11219 NE Northgate Way,Baldwin Park,WA,91706,Round 6 - 2012,1/29/13 0:00,1/29/13 9:48,1/29/13 12:29,160,95.22,3,Gerald Schoenberger,7610167,Closed,,2013-01-30T05:38:38.643,OCP Corp Audit Report.pdf
OCP Corp, Express Audit,Audit,T1038,11220 NE Northgate Way,North Miami Beach,WA,33181,Round 6 - 2012,1/29/13 0:00,1/29/13 9:31,1/29/13 12:28,176,0,0,Jayne Mcbain,7608140,Closed,,2013-01-29T21:25:24.500,Yum - FSC Single Department.pdf
OCP Corp, Express Audit,Audit,T2050,11221 NE Northgate Way,Jennings,WA,63136-1400,Round 6 - 2012,1/29/13 0:00,1/29/13 9:40,1/29/13 12:28,167,1,1,Forrest Boze,7608628,Closed,,2013-01-30T02:57:44.187,Yum - FSC Single Department.pdf
OCP Corp,OCP Corp Audit,Audit,T2050,11222 NE Northgate Way,Jennings,WA,63136-1400,Round 6 - 2012,1/29/13 0:00,1/29/13 9:37,1/29/13 12:28,170,93.91,3,Tana Nolley,7609393,Closed,,2013-01-30T02:57:30.980,OCP Corp Audit Report.pdf
OCP Corp,OCP Corp Audit,Audit,T2288,11223 NE Northgate Way,Austin,WA,78748,Round 6 - 2012,1/29/13 0:00,1/29/13 9:18,1/29/13 12:28,189,92.06,8,Rachele Lashua,7609169,Closed,,2013-01-30T00:50:47.400,OCP Corp Audit Report.pdf
OCP Corp, Express Audit,Audit,T2288,11224 NE Northgate Way,Austin,WA,78748,Round 6 - 2012,1/29/13 0:00,1/29/13 9:21,1/29/13 12:26,184,1,1,Jacinta Pease,7607885,Closed,,2013-01-30T00:50:39.613,Yum - FSC Single Department.pdf
OCP Corp,OCP Corp Audit,Audit,T1038,11225 NE Northgate Way,North Miami Beach,WA,33181,Round 6 - 2012,1/29/13 0:00,1/29/13 9:30,1/29/13 12:26,175,94.67,5,Dorris Lyford,7610160,Closed,,2013-01-29T21:25:27.317,OCP Corp Audit Report.pdf
OCP Corp, Express Audit,Audit,T1304,11226 NE Northgate Way,Turlock,WA,95380-8402,Round 6 - 2012,1/29/13 0:00,1/29/13 9:38,1/29/13 12:17,158,0,0,Kizzie Rea,7608136,Closed,,2013-01-30T01:59:45.820,Yum - FSC Single Department.pdf
OCP Corp,OCP Corp Audit,Audit,T1304,11227 NE Northgate Way,Turlock,WA,95380-8402,Round 6 - 2012,1/29/13 0:00,1/29/13 9:36,1/29/13 12:16,159,97.81,2,Sherly Gaudet,7609905,Closed,,2013-01-30T01:59:45.437,OCP Corp Audit Report.pdf
OCP Corp, Express Audit,Audit,T2501,11228 NE Northgate Way,Hampton,WA,23666,Round 6 - 2012,1/29/13 0:00,1/29/13 9:45,1/29/13 12:15,149,0,0,Anamaria Durbin,7608433,Closed,,2013-01-30T03:51:04.853,Yum - FSC Single Department.pdf
OCP Corp,OCP Corp Audit,Audit,T2501,11229 NE Northgate Way,Hampton,WA,23666,Round 6 - 2012,1/29/13 0:00,1/29/13 9:43,1/29/13 12:14,150,94.72,2,Gillian Ceasar,7608988,Closed,,2013-01-30T03:50:44.510,OCP Corp Audit Report.pdf
OCP Corp, Express Audit,Audit,T1421,11230 NE Northgate Way,Eureka,WA,95501,Round 6 - 2012,1/29/13 0:00,1/29/13 8:17,1/29/13 12:12,234,1,1,Lorretta Marcial,7608944,Closed,,2013-01-29T20:21:13.310,Yum - FSC Single Department.pdf
OCP Corp,OCP Corp Audit,Audit,T1421,11231 NE Northgate Way,Eureka,WA,95501,Round 6 - 2012,1/29/13 0:00,1/29/13 8:11,1/29/13 12:08,236,97.56,3,Shirl Winger,7609790,Closed,,2013-01-29T20:21:13.780,OCP Corp Audit Report.pdf
OCP Corp,OCP Corp Audit,Audit,T2485,11232 NE Northgate Way,D'lberville,WA,39540-5372,Round 6 - 2012,1/29/13 0:00,1/29/13 9:18,1/29/13 12:07,168,96.75,4,Astrid Adamo,7608999,Closed,,2013-01-30T04:39:48.230,OCP Corp Audit Report.pdf
OCP Corp, Express Audit,Audit,T2485,11233 NE Northgate Way,D'lberville,WA,39540-5372,Round 6 - 2012,1/29/13 0:00,1/29/13 9:22,1/29/13 12:06,163,0,0,Enda Lotts,7608571,Closed,,2013-01-30T04:39:44.147,Yum - FSC Single Department.pdf
OCP Corp,OCP Corp Audit,Audit,T1361,11234 NE Northgate Way,Glendale,WA,85305,Round 6 - 2012,1/30/13 0:00,1/29/13 9:19,1/29/13 11:49,149,96.77,3,Jayme Everette,7609851,Closed,,2013-01-30T02:55:53.837,OCP Corp Audit Report.pdf
OCP Corp,OCP Corp Audit,Audit,T0638,11235 NE Northgate Way,Boca Raton,WA,33428,Round 6 - 2012,1/29/13 0:00,1/29/13 9:00,1/29/13 11:48,167,94.21,4,Syreeta Updike,7610476,Closed,,2013-01-30T02:27:37.790,OCP Corp Audit Report.pdf
OCP Corp, Express Audit,Audit,T0638,11236 NE Northgate Way,Boca Raton,WA,33428,Round 6 - 2012,1/29/13 0:00,1/29/13 9:02,1/29/13 11:45,162,0,0,Ja Kluender,7608219,Closed,,2013-01-30T02:27:35.370,Yum - FSC Single Department.pdf
OCP Corp, Express Audit,Audit,T0868,11237 NE Northgate Way,Crestwood,WA,60445-1458,Round 6 - 2012,1/29/13 0:00,1/29/13 8:58,1/29/13 11:44,165,1,1,Casandra Ryder,7608708,Closed,,2013-01-30T06:47:47.607,Yum - FSC Single Department.pdf
OCP Corp,OCP Corp Audit,Audit,T0868,11238 NE Northgate Way,Crestwood,WA,60445-1458,Round 6 - 2012,1/29/13 0:00,1/29/13 8:53,1/29/13 11:43,169,95.7,4,Ashleigh Milliken,7610302,Closed,,2013-01-30T06:47:49.583,OCP Corp Audit Report.pdf
OCP Corp, Express Audit,Audit,T2383,11239 NE Northgate Way,Omaha,WA,68137-2207,Round 6 - 2012,1/29/13 0:00,1/29/13 8:03,1/29/13 11:40,216,0,0,Evelyn Dykeman,7608302,Closed,,2013-01-29T22:15:35.630,Yum - FSC Single Department.pdf
OCP Corp,OCP Corp Audit,Audit,T2383,11240 NE Northgate Way,Omaha,WA,68137-2207,Round 6 - 2012,1/29/13 0:00,1/29/13 7:59,1/29/13 11:39,219,99.17,2,Shantell Messersmith,7609085,Closed,,2013-01-29T22:15:35.610,OCP Corp Audit Report.pdf
OCP Corp, Express Audit,Audit,T1515,11241 NE Northgate Way,St. Louis,WA,63109-2120,Round 6 - 2012,1/29/13 0:00,1/29/13 8:27,1/29/13 11:30,182,1,1,Harland Gullett,7608720,Closed,,2013-01-30T05:35:32.940,Yum - FSC Single Department.pdf
OCP Corp,OCP Corp Audit,Audit,T1515,11242 NE Northgate Way,St. Louis,WA,63109-2120,Round 6 - 2012,1/29/13 0:00,1/29/13 8:22,1/29/13 11:30,187,92.28,5,Vivienne Pawloski,7609702,Closed,,2013-01-30T05:35:34.953,OCP Corp Audit Report.pdf
OCP Corp, Express Audit,Audit,T0798,11243 NE Northgate Way,Tampa,WA,33634,Round 6 - 2012,1/29/13 0:00,1/29/13 11:15,1/29/13 11:28,12,0,0,Dian Bosio,7608374,Closed,,2013-01-29T23:41:34.240,Yum - FSC Single Department.pdf
OCP Corp,OCP Corp Audit,Audit,T0328,11244 NE Northgate Way,Dublin,WA,94568-2320,Round 6 - 2012,1/29/13 0:00,1/29/13 9:23,1/29/13 11:27,123,96.77,3,Florine Lawley,7610546,Closed,,2013-01-30T00:43:02.393,OCP Corp Audit Report.pdf
OCP Corp, Express Audit,Audit,T1798,11245 NE Northgate Way,Bronx,WA,10463-7016,Round 6 - 2012,1/29/13 0:00,1/29/13 8:24,1/29/13 11:24,179,0,0,Marlo Gramlich,7608272,Closed,,2013-01-29T23:13:27.983,Yum - FSC Single Department.pdf
OCP Corp,OCP Corp Audit,Audit,T1798,11246 NE Northgate Way,Bronx,WA,10463-7016,Round 6 - 2012,1/29/13 0:00,1/29/13 8:23,1/29/13 11:23,179,91.02,5,Meryl Mckissick,7609627,Closed,,2013-01-29T23:13:24.110,OCP Corp Audit Report.pdf
OCP Corp,OCP Corp Audit,Audit,T0798,11247 NE Northgate Way,Tampa,WA,33634,Round 6 - 2012,1/29/13 0:00,1/29/13 8:57,1/29/13 11:22,144,93.91,3,Jerri Goetzinger,7610366,Closed,,2013-01-29T23:41:34.787,OCP Corp Audit Report.pdf
OCP Corp,OCP Corp Audit,Audit,T0740,11248 NE Northgate Way,Mary Esther,WA,32569-1924,Round 6 - 2012,1/29/13 0:00,1/29/13 9:03,1/29/13 11:21,137,94.02,2,Reinaldo Demarco,7610407,Closed,,2013-01-30T03:02:51.760,OCP Corp Audit Report.pdf
OCP Corp, Express Audit,Audit,T0064,11249 NE Northgate Way,Boulder,WA,80301,Round 6 - 2012,1/29/13 0:00,1/29/13 8:03,1/29/13 11:17,193,5,5,Kristy Yancy,7608550,Closed,,2013-01-30T01:25:49.530,Yum - FSC Single Department.pdf
OCP Corp,OCP Corp Audit,Audit,T1143,11250 NE Northgate Way,Watsonville,WA,95076-3755,Round 6 - 2012,1/29/13 0:00,1/29/13 8:22,1/29/13 11:17,174,96.29,3,Ona Boso,7610059,Closed,,2013-01-30T01:55:02.353,OCP Corp Audit Report.pdf
